Timestamp,I_dir [W/m2],I_glo[W/m2],I_dif[W/m2],Iglo_inc[W/m2],Indice_UV[W/m2],Indice_UVA[W/m2],AirTC[°C],HR[%],WS[m/s],WD[grados],PB[mbar],Rain[mm]
2024-08-30 23:10:00,0.01,0.0,0.0,0.0,0.0,0.0,22.29,93.6,1.54,331.2,865.12,0.0
2024-08-30 23:20:00,0.06,0.0,0.0,0.0,0.0,0.0,22.42,92.0,1.46,330.4,865.21,0.0
2024-08-30 23:30:00,0.02,0.0,0.0,0.0,0.0,0.0,22.53,91.6,0.85,326.6,865.15,0.0
2024-08-30 23:40:00,0.03,0.0,0.0,0.0,0.0,0.0,22.56,91.3,1.01,339.8,865.13,0.0
2024-08-30 23:50:00,0.02,0.0,0.0,0.0,0.0,0.0,22.49,92.7,0.56,347.2,865.29,0.0
2024-08-31 00:00:00,0.01,0.0,0.0,0.0,0.0,0.0,22.35,94.0,1.28,338.3,865.28,0.0
2024-08-31 00:10:00,0.01,0.0,0.0,0.0,0.0,0.0,22.12,92.7,1.36,325.9,865.33,0.0
2024-08-31 00:20:00,0.06,0.0,0.0,0.0,0.0,0.0,22.36,92.0,0.36,337.4,865.26,0.0
2024-08-31 00:30:00,0.01,0.0,0.0,0.0,0.0,0.0,22.36,93.6,0.89,266.1,864.94,0.0
2024-08-31 00:40:00,0.05,0.0,0.0,0.0,0.0,0.0,22.38,90.9,2.21,306.6,864.77,0.0
2024-08-31 00:50:00,0.05,0.0,0.0,0.0,0.0,0.0,22.37,91.6,0.88,329.0,864.68,0.0
2024-08-31 01:00:00,0.09,0.0,0.0,0.0,0.0,0.0,22.43,90.5,1.45,210.7,864.88,0.0
2024-08-31 01:10:00,0.01,0.0,0.0,0.0,0.0,0.0,22.41,91.7,3.31,164.2,865.06,0.0
2024-08-31 01:20:00,0.0,0.72,0.0,0.0,0.0,0.0,21.18,91.2,5.75,182.2,864.95,0.0
2024-08-31 01:30:00,0.0,0.02,0.0,0.0,0.0,0.0,20.35,92.9,5.31,180.0,864.93,0.0
2024-08-31 01:40:00,0.03,0.0,0.0,0.0,0.0,0.0,20.17,93.7,1.9,2.62,864.79,0.0
2024-08-31 01:50:00,0.04,1.22,0.0,0.08,0.0,0.0,20.16,96.1,1.47,132.6,865.45,0.8
2024-08-31 02:00:00,0.01,1.96,0.0,0.0,0.0,0.0,18.77,100.0,0.66,63.7,865.63,3.3
2024-08-31 02:10:00,0.18,0.02,0.01,0.03,0.0,0.0,18.63,100.0,0.76,312.0,865.71,3.4
2024-08-31 02:20:00,0.02,0.22,0.0,0.0,0.0,0.0,18.41,100.0,1.54,25.14,865.94,5.0
2024-08-31 02:30:00,0.04,0.13,0.02,0.0,0.0,0.01,18.26,100.0,1.14,116.6,866.17,4.8
2024-08-31 02:40:00,0.04,0.0,0.04,0.01,0.0,0.01,18.45,100.0,0.99,74.31,866.52,1.3
2024-08-31 02:50:00,0.0,0.03,0.0,0.0,0.0,0.02,18.41,100.0,1.68,34.06,866.37,4.3
2024-08-31 03:00:00,0.02,0.04,0.01,0.0,0.0,0.01,18.34,100.0,1.39,10.5,866.53,2.8
2024-08-31 03:10:00,0.04,0.0,0.04,0.01,0.0,0.01,18.53,100.0,0.69,304.3,866.8,0.6
2024-08-31 03:20:00,0.0,0.01,0.0,0.0,0.0,0.02,18.54,100.0,1.58,344.2,866.65,0.8
2024-08-31 03:30:00,0.0,0.0,0.0,0.0,0.0,0.02,18.67,100.0,1.06,27.52,866.68,0.5
2024-08-31 03:40:00,0.0,0.01,0.0,0.0,0.0,0.03,18.78,100.0,1.52,310.4,866.73,0.2
2024-08-31 03:50:00,0.0,0.02,0.0,0.0,0.0,0.04,18.72,100.0,1.79,338.9,866.75,0.7
2024-08-31 04:00:00,0.0,0.01,0.0,0.0,0.0,0.05,18.68,100.0,1.83,328.7,866.54,1.0
2024-08-31 04:10:00,0.0,0.01,0.0,0.0,0.0,0.05,18.61,100.0,2.25,308.4,866.37,0.7
2024-08-31 04:20:00,0.0,0.02,0.0,0.0,0.0,0.04,18.58,100.0,1.08,344.6,866.27,0.7
2024-08-31 04:30:00,0.0,0.0,0.0,0.0,0.0,0.01,18.68,100.0,0.45,146.7,866.33,0.7
2024-08-31 04:40:00,0.0,0.0,0.01,0.0,0.0,0.03,18.71,100.0,0.39,164.4,866.36,0.7
2024-08-31 04:50:00,0.0,0.0,0.0,0.0,0.0,0.04,18.81,100.0,0.0,104.9,866.32,0.4
2024-08-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.04,18.9,100.0,0.0,55.14,866.42,0.4
2024-08-31 05:10:00,0.0,0.0,0.0,0.0,0.0,0.03,18.94,100.0,0.0,52.83,866.49,0.6
2024-08-31 05:20:00,0.0,0.0,0.0,0.0,0.0,0.04,18.94,100.0,0.0,52.88,866.49,0.5
2024-08-31 05:30:00,0.0,0.02,0.0,0.0,0.0,0.03,18.93,100.0,0.18,335.0,866.42,0.6
2024-08-31 05:40:00,0.0,0.16,0.0,0.0,0.0,0.03,18.7,100.0,0.65,299.8,866.3,1.0
2024-08-31 05:50:00,0.0,0.03,0.0,0.0,0.0,0.03,18.59,100.0,0.02,294.5,866.02,0.3
2024-08-31 06:00:00,0.0,0.0,0.0,0.0,0.0,0.04,18.59,100.0,0.74,264.0,865.68,0.2
2024-08-31 06:10:00,0.0,0.04,0.0,0.02,0.0,0.04,18.57,100.0,1.95,242.9,865.39,0.0
2024-08-31 06:20:00,0.0,0.15,0.27,0.09,0.0,0.05,18.52,100.0,1.0,172.6,865.26,0.0
2024-08-31 06:30:00,0.0,1.46,1.47,1.28,0.0,0.13,18.53,100.0,0.0,161.8,865.37,0.1
2024-08-31 06:40:00,0.0,7.01,6.3,6.76,0.0,0.37,18.54,100.0,1.32,159.9,865.38,0.0
2024-08-31 06:50:00,0.0,22.35,19.06,21.68,0.0,0.84,18.56,100.0,1.09,183.8,865.49,0.0
2024-08-31 07:00:00,8.73,37.17,30.12,36.93,0.0,1.62,18.6,100.0,0.76,156.8,865.55,0.0
2024-08-31 07:10:00,19.38,63.39,49.59,60.44,0.0,2.47,18.69,100.0,0.87,138.2,865.86,0.0
2024-08-31 07:20:00,0.89,62.29,52.26,60.16,0.0,3.47,18.81,100.0,0.07,231.5,866.03,0.0
2024-08-31 07:30:00,11.25,97.9,78.15,96.1,0.01,5.6,18.66,100.0,1.29,218.0,865.99,0.0
2024-08-31 07:40:00,14.95,148.9,118.1,144.2,0.01,8.8,18.77,100.0,0.21,320.5,866.37,0.0
2024-08-31 07:50:00,96.2,223.7,146.6,219.6,0.01,12.58,19.07,100.0,0.07,329.3,866.42,0.0
2024-08-31 08:00:00,233.1,299.7,147.9,292.2,0.02,16.09,19.61,100.0,0.0,12.01,866.39,0.0
2024-08-31 08:10:00,172.8,288.5,155.9,279.7,0.02,17.21,20.44,100.0,0.0,309.8,866.48,0.0
2024-08-31 08:20:00,378.1,442.2,189.7,434.4,0.03,22.49,21.21,100.0,0.0,43.37,866.67,0.0
2024-08-31 08:30:00,414.4,452.4,188.3,445.4,0.04,24.82,22.19,100.0,0.12,153.1,866.82,0.0
2024-08-31 08:40:00,621.9,490.6,134.9,483.3,0.04,27.6,22.41,100.0,1.43,149.3,866.76,0.0
2024-08-31 08:50:00,525.2,439.3,125.4,435.0,0.05,26.96,22.71,98.4,1.29,162.0,866.86,0.0
2024-08-31 09:00:00,385.8,475.7,195.7,474.3,0.05,28.59,22.43,99.2,1.53,124.7,866.98,0.0
2024-08-31 09:10:00,197.1,444.7,240.5,434.5,0.06,29.31,22.39,98.6,1.35,149.3,866.97,0.0
2024-08-31 09:20:00,646.4,641.2,177.9,623.8,0.08,37.12,22.9,94.9,1.42,142.4,867.09,0.0
2024-08-31 09:30:00,819.0,779.4,185.4,776.9,0.09,43.36,22.94,91.0,0.99,120.8,867.14,0.0
2024-08-31 09:40:00,174.5,363.0,178.7,349.3,0.07,28.65,22.82,89.7,1.22,131.8,867.1,0.0
2024-08-31 09:50:00,242.9,484.3,220.1,485.1,0.08,34.94,22.6,89.6,0.6,94.1,867.06,0.0
2024-08-31 10:00:00,655.4,762.1,192.7,768.5,0.12,47.16,22.67,86.7,1.26,91.7,867.08,0.0
2024-08-31 10:10:00,644.6,660.0,109.6,664.1,0.12,44.17,22.77,84.1,1.22,129.0,867.06,0.0
2024-08-31 10:20:00,869.0,827.0,90.7,832.0,0.14,52.25,23.16,84.8,0.61,44.51,866.87,0.0
2024-08-31 10:30:00,864.0,839.0,85.7,840.0,0.15,53.59,23.75,85.3,1.08,146.2,866.7,0.0
2024-08-31 10:40:00,873.0,867.0,87.0,869.0,0.16,55.84,23.83,80.7,0.9,126.8,866.73,0.0
2024-08-31 10:50:00,885.0,895.0,83.3,894.0,0.17,58.02,24.0,79.71,1.34,71.73,866.67,0.0
2024-08-31 11:00:00,884.0,914.0,85.1,914.0,0.18,59.54,23.95,81.0,0.88,83.9,866.46,0.0
2024-08-31 11:10:00,887.0,940.0,88.9,936.0,0.19,61.23,24.18,79.62,1.92,104.0,866.22,0.0
2024-08-31 11:20:00,898.0,965.0,87.1,962.0,0.2,62.8,24.18,76.93,2.29,115.3,865.99,0.0
2024-08-31 11:30:00,898.0,979.0,86.4,975.0,0.2,63.99,24.37,78.55,1.97,89.0,865.8,0.0
2024-08-31 11:40:00,898.0,999.0,85.8,991.0,0.21,65.5,24.63,77.39,2.34,206.1,865.65,0.0
2024-08-31 11:50:00,908.0,1007.0,85.2,997.0,0.21,66.26,24.41,75.02,2.54,194.4,865.39,0.0
2024-08-31 12:00:00,916.0,1023.0,83.9,1012.0,0.22,67.32,24.19,74.7,2.36,98.4,865.19,0.0
2024-08-31 12:10:00,915.0,1027.0,83.3,1014.0,0.22,67.84,24.54,72.43,2.31,149.1,864.97,0.0
2024-08-31 12:20:00,925.0,1040.0,83.7,1024.0,0.23,68.58,24.95,70.55,1.59,139.9,864.91,0.0
2024-08-31 12:30:00,919.0,1042.0,85.1,1024.0,0.23,68.66,25.08,75.57,2.07,203.4,864.72,0.0
2024-08-31 12:40:00,914.0,1042.0,86.7,1022.0,0.23,68.64,25.06,73.47,2.38,216.8,864.57,0.0
2024-08-31 12:50:00,919.0,1046.0,85.9,1026.0,0.23,68.48,24.74,70.7,2.49,166.5,864.35,0.0
2024-08-31 13:00:00,921.0,1047.0,87.4,1026.0,0.23,68.67,24.84,69.76,2.3,297.6,864.18,0.0
2024-08-31 13:10:00,919.0,1045.0,92.0,1024.0,0.23,68.47,24.99,67.62,2.16,137.6,863.91,0.0
2024-08-31 13:20:00,899.0,1026.0,99.5,1002.0,0.22,67.04,25.69,69.21,0.98,187.0,863.78,0.0
2024-08-31 13:30:00,891.0,1023.0,106.1,994.0,0.21,66.63,25.98,67.43,2.27,177.4,863.62,0.0
2024-08-31 13:40:00,880.0,1013.0,111.7,983.0,0.21,65.48,25.9,70.59,3.18,175.8,863.42,0.0
2024-08-31 13:50:00,868.0,997.0,119.9,967.0,0.2,64.57,25.92,65.35,1.75,179.5,863.27,0.0
2024-08-31 14:00:00,842.0,974.0,125.5,941.0,0.19,62.3,25.77,67.71,3.04,179.9,863.08,0.0
2024-08-31 14:10:00,844.0,957.0,122.9,926.0,0.18,60.98,25.92,67.2,2.57,214.5,862.68,0.0
2024-08-31 14:20:00,840.0,941.0,122.2,910.0,0.18,59.69,25.8,68.17,2.63,206.8,862.43,0.0
2024-08-31 14:30:00,828.0,917.0,123.7,884.0,0.17,57.7,26.09,64.2,2.78,138.8,862.17,0.0
2024-08-31 14:40:00,820.0,890.0,123.0,858.0,0.16,55.73,26.5,68.82,2.21,198.4,861.88,0.0
2024-08-31 14:50:00,817.0,873.0,125.1,837.0,0.15,54.21,26.61,67.66,2.26,171.9,861.61,0.0
2024-08-31 15:00:00,804.0,848.0,127.7,810.0,0.14,51.91,26.25,70.59,2.83,206.3,861.35,0.0
2024-08-31 15:10:00,774.8,807.0,132.1,769.9,0.13,48.8,26.33,64.74,1.89,235.2,861.03,0.0
2024-08-31 15:20:00,763.4,781.3,133.1,740.1,0.12,46.84,26.55,64.62,2.57,207.1,860.69,0.0
2024-08-31 15:30:00,749.4,750.7,132.9,707.9,0.11,44.46,26.27,66.92,2.08,270.7,860.39,0.0
2024-08-31 15:40:00,733.8,714.6,130.4,672.4,0.1,41.85,26.38,66.65,2.9,215.2,860.0,0.0
2024-08-31 15:50:00,723.1,683.8,130.5,640.5,0.09,39.82,26.63,62.24,2.19,172.6,859.88,0.0
2024-08-31 16:00:00,714.7,649.0,126.8,603.9,0.08,37.08,27.29,63.5,1.89,244.0,859.68,0.0
2024-08-31 16:10:00,705.8,616.3,125.1,569.4,0.07,34.78,27.33,63.27,1.89,227.9,859.38,0.0
2024-08-31 16:20:00,654.4,567.8,130.5,519.0,0.06,31.77,27.37,63.97,2.12,216.0,859.14,0.0
2024-08-31 16:30:00,601.2,520.6,135.1,473.3,0.05,28.14,26.77,65.06,2.36,216.4,858.93,0.0
2024-08-31 16:40:00,539.7,465.7,134.4,420.2,0.04,24.85,26.69,66.5,2.34,221.8,858.91,0.0
2024-08-31 16:50:00,496.3,416.4,127.5,374.1,0.03,21.94,26.78,65.87,2.2,163.7,858.93,0.0
2024-08-31 17:00:00,507.5,389.5,117.7,345.9,0.03,19.79,26.82,68.12,1.95,249.9,858.92,0.0
2024-08-31 17:10:00,434.3,332.4,111.8,291.2,0.02,16.82,26.95,70.32,1.61,202.2,859.07,0.0
2024-08-31 17:20:00,362.9,267.8,98.5,230.3,0.02,13.89,26.8,71.02,1.0,300.4,859.2,0.0
2024-08-31 17:30:00,291.8,210.6,86.7,179.1,0.01,11.83,26.87,71.56,0.76,206.7,859.11,0.0
2024-08-31 17:40:00,302.4,193.9,78.69,162.2,0.01,10.2,26.53,71.93,1.68,202.2,859.3,0.0
2024-08-31 17:50:00,283.0,162.1,68.18,134.3,0.01,8.46,26.27,73.07,1.61,209.2,859.46,0.0
2024-08-31 18:00:00,214.7,124.6,60.42,102.7,0.01,6.71,25.94,73.26,1.62,229.9,859.59,0.0
2024-08-31 18:10:00,122.4,90.3,53.64,75.83,0.0,5.0,25.8,71.18,1.94,162.0,859.75,0.0
2024-08-31 18:20:00,76.52,62.1,40.51,54.57,0.0,3.43,25.55,74.18,1.69,245.4,859.85,0.0
2024-08-31 18:30:00,0.16,26.06,21.48,24.18,0.0,2.21,25.25,74.06,1.5,197.1,859.96,0.0
2024-08-31 18:40:00,0.0,7.61,6.13,6.24,0.0,1.26,25.01,75.9,1.5,244.8,860.09,0.0
2024-08-31 18:50:00,0.0,1.29,0.83,0.75,0.0,0.44,24.7,82.2,0.15,236.5,860.37,0.0
2024-08-31 19:00:00,0.0,0.0,0.0,0.0,0.0,0.09,24.41,78.49,0.19,155.7,860.6,0.0
2024-08-31 19:10:00,0.0,0.0,0.0,0.0,0.0,0.01,24.35,83.0,0.02,68.79,860.69,0.0
2024-08-31 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,24.35,84.1,0.11,323.1,860.79,0.0
2024-08-31 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,24.13,83.4,0.0,328.7,860.76,0.0
2024-08-31 19:40:00,0.01,0.0,0.0,0.0,0.0,0.0,24.06,88.3,0.0,162.2,861.03,0.0
2024-08-31 19:50:00,0.04,0.0,0.0,0.0,0.0,0.0,24.07,88.3,0.1,4.89,861.49,0.0
2024-08-31 20:00:00,0.01,0.0,0.0,0.0,0.0,0.0,24.16,85.8,0.21,85.2,861.66,0.0
2024-08-31 20:10:00,0.07,0.0,0.0,0.0,0.0,0.0,24.19,83.7,0.52,74.82,861.77,0.0
2024-08-31 20:20:00,0.02,0.0,0.0,0.0,0.0,0.0,24.26,83.1,0.33,67.01,861.98,0.0
2024-08-31 20:30:00,0.04,0.0,0.0,0.0,0.0,0.0,24.29,80.9,0.99,82.1,862.16,0.0
2024-08-31 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,23.99,80.4,1.63,18.24,862.44,0.0
2024-08-31 20:50:00,0.03,0.0,0.0,0.0,0.0,0.0,23.67,79.67,2.11,45.49,862.67,0.0
2024-08-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,23.07,84.8,1.72,61.07,862.73,0.1
2024-08-31 21:10:00,0.0,0.26,0.0,0.0,0.0,0.0,21.97,91.9,1.04,324.5,862.68,0.4
2024-08-31 21:20:00,0.22,0.9,0.0,1.37,0.0,0.0,21.55,95.0,1.86,332.0,862.87,0.0
2024-08-31 21:30:00,0.33,1.49,0.51,2.15,0.0,0.0,21.66,90.7,3.55,248.8,863.39,0.0
2024-08-31 21:40:00,0.02,2.77,0.23,1.5,0.0,0.0,21.17,91.4,5.05,266.6,863.98,0.0
2024-08-31 21:50:00,0.0,1.6,0.0,0.06,0.0,0.0,20.49,92.9,3.15,293.5,864.16,0.0
2024-08-31 22:00:00,0.0,1.35,0.02,0.34,0.0,0.0,20.19,93.5,3.62,290.2,864.37,0.0
2024-08-31 22:10:00,0.01,0.71,0.02,0.05,0.0,0.0,20.03,93.4,3.5,320.2,864.25,0.0
2024-08-31 22:20:00,0.01,0.51,0.01,0.0,0.0,0.0,19.83,95.7,2.76,309.3,864.33,0.0
2024-08-31 22:30:00,0.08,0.22,0.18,0.01,0.0,0.0,19.97,94.3,2.34,262.8,864.3,0.0
2024-08-31 22:40:00,0.0,0.18,0.0,0.0,0.0,0.0,19.96,95.1,1.8,295.1,864.14,0.0
2024-08-31 22:50:00,0.01,0.0,0.0,0.0,0.0,0.0,19.97,96.3,1.24,42.98,863.91,0.0
2024-08-31 23:00:00,0.04,0.0,0.0,0.0,0.0,0.0,19.94,96.5,0.61,138.2,864.05,0.0
2024-08-31 23:10:00,0.14,0.0,0.0,0.0,0.0,0.0,20.06,94.3,1.78,122.8,864.6,0.0
2024-08-31 23:20:00,0.02,0.0,0.0,0.0,0.0,0.01,20.06,96.1,1.5,103.0,864.5,0.0
2024-08-31 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,19.95,96.5,2.1,143.6,864.8,0.0
2024-08-31 23:40:00,0.0,0.34,0.0,0.0,0.0,0.01,19.8,97.4,4.86,142.1,865.37,0.0
2024-08-31 23:50:00,0.0,0.58,0.0,0.0,0.0,0.0,19.15,98.7,4.47,150.8,865.68,0.0
2024-09-01 00:00:00,0.0,0.18,0.0,0.0,0.0,0.0,18.84,98.6,3.48,165.2,865.98,0.0
2024-09-01 00:10:00,0.0,1.7,0.0,0.01,0.0,0.0,18.44,100.0,3.59,136.8,866.13,4.4
2024-09-01 00:20:00,0.02,0.24,0.0,0.01,0.0,0.01,17.98,100.0,2.69,172.3,866.29,5.2
2024-09-01 00:30:00,0.02,0.01,0.02,0.02,0.0,0.01,18.01,100.0,0.57,351.5,866.12,3.2
2024-09-01 00:40:00,0.02,0.0,0.03,0.02,0.0,0.0,18.07,100.0,0.59,296.2,866.11,0.5
2024-09-01 00:50:00,0.01,0.0,0.04,0.03,0.0,0.01,18.12,100.0,0.0,339.1,866.0,0.1
2024-09-01 01:00:00,0.0,0.0,0.06,0.02,0.0,0.02,18.27,100.0,0.0,324.4,865.97,0.3
2024-09-01 01:10:00,0.01,0.0,0.05,0.01,0.0,0.01,18.34,100.0,0.0,251.7,865.92,0.5
2024-09-01 01:20:00,0.0,0.04,0.02,0.02,0.0,0.02,18.48,100.0,1.6,270.5,865.7,0.5
2024-09-01 01:30:00,0.0,0.0,0.05,0.03,0.0,0.02,18.53,100.0,0.76,288.3,865.52,0.4
2024-09-01 01:40:00,0.0,0.01,0.01,0.01,0.0,0.01,18.52,100.0,0.37,270.6,865.38,0.3
2024-09-01 01:50:00,0.0,0.01,0.01,0.05,0.0,0.02,18.54,100.0,0.59,270.8,865.36,0.2
2024-09-01 02:00:00,0.0,0.03,0.0,0.02,0.0,0.02,18.51,100.0,1.35,301.0,865.27,0.3
2024-09-01 02:10:00,0.0,0.05,0.0,0.03,0.0,0.03,18.46,100.0,1.41,295.6,865.13,0.2
2024-09-01 02:20:00,0.0,0.01,0.0,0.03,0.0,0.03,18.49,100.0,1.9,297.1,864.93,0.0
2024-09-01 02:30:00,0.0,0.0,0.0,0.14,0.0,0.05,18.59,100.0,0.63,308.3,864.84,0.1
2024-09-01 02:40:00,0.0,0.0,0.02,0.18,0.0,0.04,18.66,100.0,0.0,273.0,864.64,0.0
2024-09-01 02:50:00,0.0,0.0,0.0,0.0,0.0,0.05,18.77,100.0,0.0,292.8,864.45,0.1
2024-09-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.05,18.78,100.0,0.0,320.9,864.38,0.0
2024-09-01 03:10:00,0.0,0.0,0.0,0.0,0.0,0.04,18.82,100.0,0.0,0.15,864.32,0.0
2024-09-01 03:20:00,0.0,0.0,0.08,0.01,0.0,0.03,18.96,100.0,0.0,4.11,864.26,0.0
2024-09-01 03:30:00,0.0,0.0,0.0,0.0,0.0,0.03,19.01,100.0,0.0,10.61,864.15,0.0
2024-09-01 03:40:00,0.0,0.0,0.0,0.0,0.0,0.02,18.96,100.0,0.0,83.0,864.16,0.0
2024-09-01 03:50:00,0.0,0.0,0.0,0.0,0.0,0.04,18.95,100.0,0.0,97.4,864.06,0.0
2024-09-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.02,18.92,100.0,0.0,63.28,864.0,0.0
2024-09-01 04:10:00,0.0,0.0,0.0,0.0,0.0,0.04,18.91,100.0,0.0,126.3,863.97,0.0
2024-09-01 04:20:00,0.0,0.0,0.0,0.0,0.0,0.05,18.92,100.0,0.0,132.3,863.91,0.0
2024-09-01 04:30:00,0.0,0.0,0.0,0.0,0.0,0.03,18.93,100.0,0.0,116.1,863.97,0.0
2024-09-01 04:40:00,0.32,0.0,0.0,0.0,0.0,0.02,18.97,100.0,0.0,127.9,864.08,0.0
2024-09-01 04:50:00,6.84,0.0,0.0,0.0,0.0,0.01,18.95,100.0,0.0,167.3,864.15,0.0
2024-09-01 05:00:00,7.3,0.0,0.0,0.0,0.0,0.04,18.95,100.0,0.0,187.9,864.23,0.0
2024-09-01 05:10:00,8.77,0.0,0.0,0.0,0.0,0.07,18.92,100.0,1.2,226.9,864.23,0.0
2024-09-01 05:20:00,9.73,0.09,0.0,0.0,0.0,0.05,18.8,100.0,1.07,183.0,864.34,0.0
2024-09-01 05:30:00,10.54,0.11,0.0,0.01,0.0,0.07,18.68,100.0,0.78,215.2,864.4,0.0
2024-09-01 05:40:00,10.68,0.29,0.01,0.1,0.0,0.06,18.57,100.0,1.15,213.1,864.55,0.0
2024-09-01 05:50:00,10.98,0.35,0.02,0.1,0.0,0.08,18.46,100.0,1.62,221.6,864.67,0.0
2024-09-01 06:00:00,10.96,0.05,0.08,0.09,0.0,0.05,18.46,100.0,0.09,173.4,864.76,0.0
2024-09-01 06:10:00,11.03,0.12,0.12,0.11,0.0,0.03,18.48,100.0,0.0,199.5,864.94,0.0
2024-09-01 06:20:00,11.2,0.34,0.19,0.2,0.0,0.09,18.46,100.0,0.0,220.7,864.98,0.0
2024-09-01 06:30:00,11.74,1.46,1.21,1.37,0.0,0.16,18.48,100.0,0.0,154.7,864.98,0.0
2024-09-01 06:40:00,11.29,5.51,4.81,5.53,0.0,0.37,18.54,100.0,0.0,23.54,865.0,0.0
2024-09-01 06:50:00,11.81,20.19,17.18,19.78,0.0,1.14,18.63,100.0,0.0,17.74,864.96,0.0
2024-09-01 07:00:00,11.78,41.92,35.67,41.37,0.0,2.22,18.7,100.0,0.0,321.5,864.94,0.0
2024-09-01 07:10:00,12.02,55.56,47.29,53.56,0.0,3.27,18.77,100.0,0.0,323.1,864.97,0.0
2024-09-01 07:20:00,12.09,85.2,72.68,81.0,0.01,5.26,18.89,100.0,0.03,10.91,864.97,0.0
2024-09-01 07:30:00,3.72,138.6,111.3,132.7,0.01,9.55,19.09,100.0,0.0,89.0,865.07,0.0
2024-09-01 07:40:00,18.6,168.0,127.6,165.8,0.01,11.49,19.41,100.0,0.0,115.8,865.19,0.0
2024-09-01 07:50:00,0.12,133.6,110.9,128.2,0.01,10.79,19.51,100.0,0.03,150.8,865.22,0.0
2024-09-01 08:00:00,0.0,146.2,119.4,144.7,0.02,12.15,19.56,100.0,0.43,133.6,865.21,0.0
2024-09-01 08:10:00,0.33,153.1,127.1,153.9,0.02,13.36,19.68,100.0,0.0,144.2,865.2,0.0
2024-09-01 08:20:00,109.9,257.7,157.4,264.0,0.03,17.84,20.07,100.0,0.04,95.0,865.23,0.0
2024-09-01 08:30:00,502.9,435.8,124.1,441.0,0.04,25.55,20.89,98.0,0.06,77.04,865.22,0.0
2024-09-01 08:40:00,562.0,472.4,119.0,472.8,0.05,28.41,21.61,94.8,0.0,133.0,865.27,0.0
2024-09-01 08:50:00,474.2,477.8,164.3,473.0,0.06,29.99,22.42,91.2,0.0,75.27,865.46,0.0
2024-09-01 09:00:00,48.5,290.7,216.0,284.7,0.05,23.47,22.34,92.5,0.0,107.5,865.53,0.0
2024-09-01 09:10:00,481.7,641.0,267.5,636.0,0.07,35.55,22.41,87.5,0.04,64.32,865.61,0.0
2024-09-01 09:20:00,436.8,650.4,290.7,636.8,0.08,37.5,22.84,85.0,0.0,318.8,865.59,0.0
2024-09-01 09:30:00,525.5,740.7,297.7,721.2,0.09,41.34,23.59,83.2,0.08,145.9,865.46,0.0
2024-09-01 09:40:00,12.67,322.6,248.0,315.3,0.07,26.11,23.15,88.9,0.08,67.25,865.48,0.0
2024-09-01 09:50:00,635.5,812.0,272.1,798.7,0.12,47.01,23.38,83.9,0.53,221.0,865.53,0.0
2024-09-01 10:00:00,291.9,600.2,303.4,585.3,0.11,40.31,23.29,86.4,0.85,215.9,865.54,0.0
2024-09-01 10:10:00,155.8,500.7,295.0,481.5,0.1,36.17,22.36,88.4,0.91,184.8,865.41,0.0
2024-09-01 10:20:00,314.2,652.7,296.1,637.4,0.13,43.71,22.42,86.1,1.32,182.9,865.37,0.0
2024-09-01 10:30:00,356.4,695.6,307.4,679.6,0.13,45.4,22.62,84.8,2.87,161.0,865.42,0.0
2024-09-01 10:40:00,631.4,870.0,262.7,851.0,0.17,56.0,22.88,84.7,2.59,181.1,865.39,0.0
2024-09-01 10:50:00,125.4,394.1,238.6,388.6,0.11,33.15,22.91,84.1,2.41,155.0,865.42,0.0
2024-09-01 11:00:00,761.6,1068.0,287.5,1061.0,0.2,64.92,23.27,82.3,2.64,156.1,865.3,0.0
2024-09-01 11:10:00,840.0,1008.0,183.7,1008.0,0.21,65.68,23.58,80.0,2.73,213.5,865.31,0.0
2024-09-01 11:20:00,729.9,979.0,216.6,984.0,0.21,64.47,23.57,81.1,2.4,148.2,865.36,0.0
2024-09-01 11:30:00,360.8,634.6,236.8,639.5,0.17,48.13,23.62,81.9,2.02,147.2,865.16,0.0
2024-09-01 11:40:00,411.9,703.3,234.5,706.5,0.18,50.39,23.68,83.6,2.21,185.1,864.91,0.0
2024-09-01 11:50:00,305.3,708.3,308.1,697.7,0.17,49.37,23.2,82.7,2.1,187.5,864.67,0.0
2024-09-01 12:00:00,505.8,866.0,276.7,866.0,0.2,58.9,23.87,79.98,1.76,223.7,864.43,0.0
2024-09-01 12:10:00,723.4,1075.0,273.5,1064.0,0.24,70.25,24.24,79.09,2.05,181.3,864.27,0.0
2024-09-01 12:20:00,453.0,758.5,237.6,742.6,0.19,53.44,24.44,78.47,1.79,232.5,864.1,0.0
2024-09-01 12:30:00,53.79,418.6,277.6,408.8,0.15,37.77,23.98,80.1,0.39,231.0,863.85,0.0
2024-09-01 12:40:00,297.5,669.8,268.0,659.6,0.18,49.77,24.35,80.4,1.5,127.8,863.6,0.0
2024-09-01 12:50:00,633.9,1011.0,262.2,996.0,0.23,65.96,24.79,75.76,2.39,149.5,863.27,0.0
