"Timestamp" "I_dir [W/m2]" "I_glo[W/m2]" "I_dif[W/m2]" "Iglo_inc[W/m2]" "Indice_UV[W/m2]" "Indice_UVA[W/m2]" "AirTC[°C]" "HR[%]" "WS[m/s]" "WD[grados]" "PB[mbar]" "Rain[mm]"
"9/5/2024 10:50:00 AM" 24.30 357.00 273.20 356.20 0.08 26.48 26.53 70.91 1.24 1.56 864.98 0.10
"9/5/2024 10:40:00 AM" 380.40 768.30 356.60 766.90 0.13 47.16 27.30 68.81 1.66 1.56 864.98 0.00
"9/5/2024 10:30:00 AM" 451.40 802.00 341.20 803.00 0.13 48.76 26.89 68.30 0.63 1.57 865.11 0.00
"9/5/2024 10:20:00 AM" 355.90 670.30 301.10 674.40 0.11 42.37 26.53 71.56 1.43 1.57 865.16 0.00
"9/5/2024 10:10:00 AM" 421.80 780.80 355.60 782.80 0.12 46.87 26.41 73.18 0.88 1.54 865.19 0.00
"9/5/2024 10:00:00 AM" 231.90 566.80 302.90 568.70 0.09 36.37 25.34 78.97 0.31 1.55 865.10 0.00
"9/5/2024 9:50:00 AM" 121.50 482.60 314.00 483.00 0.08 31.81 24.50 82.50 0.38 1.54 865.14 0.00
"9/5/2024 9:40:00 AM" 113.90 520.40 349.10 519.60 0.08 33.39 23.79 84.20 0.83 1.57 865.11 0.00
"9/5/2024 9:30:00 AM" 6.20 331.30 273.80 327.60 0.05 23.56 23.15 88.60 0.63 332.50 865.07 0.00
"9/5/2024 9:20:00 AM" 15.57 347.80 271.20 356.80 0.05 22.82 23.16 89.20 0.96 337.90 865.09 0.00
"9/5/2024 9:10:00 AM" 14.33 342.30 270.90 347.20 0.04 21.47 22.94 90.80 0.71 294.80 865.18 0.00
"9/5/2024 9:00:00 AM" 16.61 339.00 272.00 334.10 0.04 20.73 22.60 93.10 1.14 258.30 865.07 0.00
"9/5/2024 8:50:00 AM" 2287.00 325.20 241.40 317.70 0.04 19.19 22.36 93.60 0.38 279.30 864.98 0.00
"9/5/2024 8:40:00 AM" 866.00 150.60 128.60 145.80 0.02 10.54 21.87 96.00 0.20 287.70 865.05 0.00
"9/5/2024 8:30:00 AM" 496.20 127.50 107.30 123.80 0.02 9.25 21.69 96.70 0.00 300.50 865.07 0.00
"9/5/2024 8:20:00 AM" 303.20 72.68 60.98 71.81 0.01 5.51 21.65 96.50 0.26 193.60 865.05 0.00
"9/5/2024 8:10:00 AM" 130.70 61.99 52.65 63.69 0.01 4.74 21.64 97.90 0.21 180.50 864.95 0.00
"9/5/2024 8:00:00 AM" 89.50 89.30 74.02 93.60 0.01 5.99 21.42 98.50 0.63 151.60 864.66 0.00
"9/5/2024 7:50:00 AM" 86.40 57.39 47.39 60.92 0.01 4.07 21.39 98.70 1.39 151.00 864.49 0.00
"9/5/2024 7:40:00 AM" 86.90 51.46 43.06 54.51 0.01 3.79 21.53 98.20 1.71 162.60 864.18 0.00
"9/5/2024 7:30:00 AM" 84.60 48.60 40.64 48.74 0.00 3.56 21.56 97.40 0.78 170.80 863.87 0.00
"9/5/2024 7:20:00 AM" 71.74 37.04 31.42 36.90 0.00 2.82 21.42 98.30 0.82 170.00 863.68 0.00
"9/5/2024 7:10:00 AM" 69.30 29.50 25.15 28.68 0.00 2.46 21.27 98.90 0.10 173.80 863.58 0.00
"9/5/2024 7:00:00 AM" 58.86 20.88 17.92 20.63 0.00 1.78 21.08 98.90 0.09 35.66 863.42 0.00
"9/5/2024 6:50:00 AM" 67.40 12.87 10.83 12.68 0.00 1.15 20.88 99.50 1.43 62.35 863.25 0.00
"9/5/2024 6:40:00 AM" 96.90 6.66 5.47 6.53 0.00 0.63 20.83 100.00 1.38 345.10 863.15 0.00
"9/5/2024 6:30:00 AM" 88.40 1.78 1.26 1.47 0.00 0.21 20.85 100.00 1.54 343.70 863.09 0.00
"9/5/2024 6:20:00 AM" 82.50 0.18 0.18 0.18 0.00 0.06 21.09 99.70 0.90 336.40 863.13 0.00
"9/5/2024 6:10:00 AM" 88.60 0.00 0.00 0.00 0.00 0.02 21.07 100.00 0.07 302.20 863.14 0.00
"9/5/2024 6:00:00 AM" 130.90 0.00 0.00 0.00 0.00 0.03 21.05 100.00 0.11 272.30 863.17 0.00
"9/5/2024 5:50:00 AM" 120.70 0.00 0.00 0.00 0.00 0.02 20.97 100.00 0.01 272.30 863.00 0.00
"9/5/2024 5:40:00 AM" 109.80 0.00 0.00 0.00 0.00 0.02 20.89 100.00 0.88 316.50 862.99 0.00
"9/5/2024 5:30:00 AM" 57.33 0.00 0.00 0.00 0.00 0.01 21.02 100.00 0.90 341.80 862.92 0.00
"9/5/2024 5:20:00 AM" 73.46 0.00 0.00 0.00 0.00 0.02 21.13 100.00 0.19 6.80 862.85 0.00
"9/5/2024 5:10:00 AM" 72.78 0.00 0.00 0.00 0.00 0.02 21.09 100.00 0.33 331.80 862.72 0.00
"9/5/2024 5:00:00 AM" 49.52 0.00 0.00 0.00 0.00 0.01 21.08 99.70 0.18 339.80 862.74 0.00
"9/5/2024 4:50:00 AM" 48.72 0.00 0.00 0.00 0.00 0.02 20.90 100.00 0.70 313.10 862.71 0.00
"9/5/2024 4:40:00 AM" 2.29 0.00 0.00 0.00 0.00 0.02 20.95 100.00 0.00 22.89 862.60 0.00
"9/5/2024 4:30:00 AM" 2.09 0.00 0.00 0.00 0.00 0.02 20.93 100.00 0.37 22.76 862.42 0.00
"9/5/2024 4:20:00 AM" 1.78 0.00 0.00 0.00 0.00 0.01 20.83 100.00 0.51 37.20 862.36 0.00
"9/5/2024 4:10:00 AM" 2.00 0.00 0.00 0.00 0.00 0.01 20.80 100.00 0.00 338.10 862.37 0.00
"9/5/2024 4:00:00 AM" 0.50 0.00 0.00 0.00 0.00 0.01 20.92 100.00 0.17 127.20 862.34 0.00
"9/5/2024 3:50:00 AM" 0.17 0.00 0.00 0.00 0.00 0.02 21.01 100.00 0.19 68.64 862.27 0.00
"9/5/2024 3:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.02 21.07 100.00 0.00 146.10 862.28 0.00
"9/5/2024 3:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.12 100.00 0.71 146.00 862.30 0.00
"9/5/2024 3:20:00 AM" 0.00 0.00 0.00 0.00 0.00 0.02 21.16 100.00 0.80 202.80 862.18 0.00
"9/5/2024 3:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.33 100.00 1.20 205.60 862.05 0.00
"9/5/2024 3:00:00 AM" 0.00 0.00 0.00 0.00 0.00 0.02 21.39 100.00 0.23 189.60 862.15 0.00
"9/5/2024 2:50:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.41 100.00 0.91 170.40 862.16 0.00
"9/5/2024 2:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.37 100.00 0.33 153.90 862.13 0.00
"9/5/2024 2:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.38 100.00 0.72 335.50 862.14 0.00
"9/5/2024 2:20:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.43 100.00 0.02 343.60 862.19 0.00
"9/5/2024 2:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.51 100.00 0.96 351.50 862.23 0.00
"9/5/2024 2:00:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.75 99.20 0.67 341.70 862.29 0.00
"9/5/2024 1:50:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.68 98.40 0.82 340.70 862.44 0.00
"9/5/2024 1:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.53 99.30 0.71 339.60 862.73 0.00
"9/5/2024 1:30:00 AM" 0.00 0.01 0.00 0.00 0.00 0.01 21.51 98.80 1.20 1.66 862.75 0.00
"9/5/2024 1:20:00 AM" 0.00 0.20 0.06 0.21 0.00 0.01 21.67 98.50 1.06 342.60 862.83 0.00
"9/5/2024 1:10:00 AM" 0.00 0.37 0.11 0.54 0.00 0.01 21.68 98.30 1.15 325.60 862.99 0.00
"9/5/2024 1:00:00 AM" 0.00 0.23 0.13 0.47 0.00 0.01 21.80 98.30 0.83 351.50 863.00 0.00
"9/5/2024 12:50:00 AM" 0.00 0.29 0.19 0.78 0.00 0.01 21.77 98.20 0.78 338.10 862.95 0.00
"9/5/2024 12:40:00 AM" 0.00 0.06 0.00 0.26 0.00 0.01 21.66 98.20 0.40 330.10 863.04 0.00
"9/5/2024 12:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.76 98.90 0.52 342.40 862.96 0.00
"9/5/2024 12:20:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.78 97.80 0.08 311.20 862.92 0.00
"9/5/2024 12:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.01 21.77 98.30 0.99 183.80 862.91 0.00
"9/5/2024 12:00:00 AM" 0.00 0.03 0.00 0.02 0.00 0.01 21.75 96.90 1.02 164.60 862.84 0.00
"9/4/2024 11:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.01 21.75 97.90 1.79 334.10 862.98 0.00
"9/4/2024 11:40:00 PM" 0.01 0.28 0.25 0.66 0.00 0.01 22.07 97.60 1.49 327.00 863.21 0.00
"9/4/2024 11:30:00 PM" 0.02 0.27 0.22 1.06 0.00 0.01 21.89 95.40 0.84 312.20 863.38 0.00
"9/4/2024 11:20:00 PM" 0.01 0.16 0.12 0.66 0.00 0.01 21.82 98.10 1.02 330.40 863.51 0.00
"9/4/2024 11:10:00 PM" 0.05 0.73 0.77 2.03 0.00 0.00 22.16 95.60 1.16 343.10 863.61 0.00
"9/4/2024 11:00:00 PM" 0.07 0.52 0.37 1.59 0.00 0.00 21.86 92.70 0.93 22.76 863.60 0.00
"9/4/2024 10:50:00 PM" 0.05 0.29 0.22 1.65 0.00 0.00 21.70 95.60 1.43 311.60 863.34 0.00
"9/4/2024 10:40:00 PM" 0.01 0.02 0.00 0.30 0.00 0.00 21.65 96.20 1.19 313.70 863.19 0.00
"9/4/2024 10:30:00 PM" 0.04 0.23 0.00 0.56 0.00 0.00 21.94 95.70 1.33 331.30 863.16 0.00
"9/4/2024 10:20:00 PM" 0.08 0.17 0.00 0.36 0.00 0.00 22.15 94.90 0.48 0.15 863.01 0.00
"9/4/2024 10:10:00 PM" 0.05 0.18 0.00 0.42 0.00 0.00 22.37 91.40 1.26 336.00 862.96 0.00
"9/4/2024 10:00:00 PM" 0.11 1.54 0.00 0.04 0.00 0.00 23.15 88.80 1.33 294.30 863.01 0.60
"9/4/2024 9:50:00 PM" 0.00 0.21 0.00 0.00 0.00 0.00 24.27 82.50 1.62 8.12 862.96 0.10
"9/4/2024 9:40:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 24.46 84.40 1.16 44.42 862.89 0.00
"9/4/2024 9:30:00 PM" 0.09 0.00 0.00 0.00 0.00 0.00 24.61 85.70 0.44 12.81 862.74 0.00
"9/4/2024 9:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.59 83.10 0.52 10.26 862.64 0.00
"9/4/2024 9:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.21 85.20 0.07 309.50 862.46 0.00
"9/4/2024 9:00:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.07 87.70 0.52 317.40 862.22 0.00
"9/4/2024 8:50:00 PM" 0.06 0.00 0.00 0.00 0.00 0.00 24.16 88.50 0.21 138.80 861.97 0.00
"9/4/2024 8:40:00 PM" 0.11 0.00 0.00 0.00 0.00 0.00 24.04 85.80 0.21 83.00 861.45 0.00
"9/4/2024 8:30:00 PM" 0.01 0.00 0.00 0.00 0.00 0.00 24.21 89.00 0.63 110.80 861.15 0.00
"9/4/2024 8:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.14 86.90 0.29 16.73 860.89 0.00
"9/4/2024 8:10:00 PM" 0.02 0.00 0.00 0.00 0.00 0.00 24.11 88.00 1.22 6.36 860.76 0.00
"9/4/2024 8:00:00 PM" 0.07 0.00 0.00 0.00 0.00 0.00 24.18 86.30 0.25 156.30 860.42 0.00
"9/4/2024 7:50:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.13 84.10 0.20 323.10 860.25 0.00
"9/4/2024 7:40:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.54 85.70 0.97 342.40 860.22 0.00
"9/4/2024 7:30:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.54 82.10 0.48 343.50 859.92 0.00
"9/4/2024 7:20:00 PM" 0.00 0.00 0.00 0.00 0.00 0.00 24.47 84.60 0.32 322.10 859.86 0.00
"9/4/2024 7:10:00 PM" 0.00 0.00 0.00 0.00 0.00 0.01 24.90 79.29 0.61 143.40 859.68 0.00
"9/4/2024 7:00:00 PM" 0.00 0.01 0.00 0.00 0.00 0.08 25.01 77.50 1.75 149.30 859.47 0.00
"9/4/2024 6:50:00 PM" 0.00 3.07 2.28 2.08 0.00 0.39 25.15 79.05 1.21 145.70 859.31 0.00
"9/4/2024 6:40:00 PM" 0.20 13.84 11.20 11.16 0.00 1.13 25.52 76.71 2.50 160.30 859.10 0.00
"9/4/2024 6:30:00 PM" 73.22 42.08 28.97 31.66 0.00 2.24 25.79 75.08 2.17 163.80 858.99 0.00
"9/4/2024 6:20:00 PM" 187.40 71.77 38.24 53.62 0.00 3.61 26.01 75.44 2.11 188.70 858.82 0.00
"9/4/2024 6:10:00 PM" 248.40 100.50 45.56 78.76 0.00 5.15 26.08 74.95 2.15 178.30 858.67 0.00
"9/4/2024 6:00:00 PM" 320.30 139.00 54.44 112.10 0.01 6.89 26.19 75.41 2.94 229.50 858.43 0.00
"9/4/2024 5:50:00 PM" 382.90 178.60 61.95 147.70 0.01 8.80 26.58 73.97 2.97 185.60 858.45 0.00
"9/4/2024 5:40:00 PM" 440.70 221.80 68.85 188.20 0.01 10.84 26.77 75.21 2.63 224.60 858.48 0.00
"9/4/2024 5:30:00 PM" 470.70 259.90 75.89 225.10 0.01 13.16 27.42 73.06 2.02 1.57 858.55 0.00
"9/4/2024 5:20:00 PM" 517.10 302.40 80.90 264.20 0.02 15.72 27.65 71.55 1.64 1.53 858.63 0.00
"9/4/2024 5:10:00 PM" 603.30 357.40 81.60 317.30 0.03 18.55 27.75 69.02 0.95 1.57 858.69 0.00
"9/4/2024 5:00:00 PM" 651.50 405.90 80.90 366.10 0.03 21.32 27.39 71.96 2.30 1.57 858.71 0.00
"9/4/2024 4:50:00 PM" 698.90 458.00 83.40 416.80 0.04 24.46 27.53 70.39 2.06 1.57 858.76 0.00
"9/4/2024 4:40:00 PM" 710.10 490.90 84.20 450.60 0.05 27.15 27.82 68.57 1.41 1.58 859.00 0.00
"9/4/2024 4:30:00 PM" 722.90 528.20 85.00 490.10 0.05 29.54 27.38 65.71 1.94 1.57 859.17 0.00
"9/4/2024 4:20:00 PM" 706.30 553.10 91.60 514.30 0.06 31.35 27.61 66.91 2.13 1.59 859.37 0.00
"9/4/2024 4:10:00 PM" 733.30 603.70 101.50 563.50 0.07 34.76 27.86 68.02 1.60 1.56 859.60 0.00
"9/4/2024 4:00:00 PM" 726.50 633.70 108.60 595.60 0.08 36.66 27.20 66.60 1.08 1.56 859.87 0.00
"9/4/2024 3:50:00 PM" 709.00 651.60 112.70 614.10 0.09 38.89 27.21 66.16 2.34 1.56 860.10 0.00
"9/4/2024 3:40:00 PM" 740.00 697.70 116.40 659.10 0.10 42.04 27.49 65.85 1.67 1.57 860.28 0.00
"9/4/2024 3:30:00 PM" 793.30 757.10 116.40 719.10 0.12 45.99 27.53 65.98 2.53 1.58 860.40 0.00
"9/4/2024 3:20:00 PM" 836.00 810.00 117.10 768.60 0.13 49.65 27.45 66.46 1.84 1.60 860.54 0.00
"9/4/2024 3:10:00 PM" 863.00 843.00 107.70 803.00 0.14 52.30 27.32 67.22 1.43 1.57 860.63 0.00
"9/4/2024 3:00:00 PM" 875.00 854.00 104.80 832.00 0.15 54.63 27.55 64.18 1.74 1.61 860.86 0.00
"9/4/2024 2:50:00 PM" 881.00 890.00 101.20 855.00 0.16 56.43 27.35 63.85 1.83 1.57 861.12 0.00
"9/4/2024 2:40:00 PM" 876.00 909.00 101.70 877.00 0.17 58.07 26.64 67.17 2.05 1.57 861.32 0.00
"9/4/2024 2:30:00 PM" 870.00 937.00 111.80 905.00 0.18 60.09 26.69 66.76 3.62 1.52 861.51 0.00
"9/4/2024 2:20:00 PM" 862.00 951.00 120.30 921.00 0.19 61.46 26.93 66.30 2.44 1.60 861.71 0.00
"9/4/2024 2:10:00 PM" 861.00 963.00 117.80 936.00 0.20 62.35 26.58 70.49 2.80 1.57 862.04 0.00
"9/4/2024 2:00:00 PM" 864.00 988.00 124.10 960.00 0.21 63.88 26.35 66.43 3.41 1.61 862.24 0.00
"9/4/2024 1:50:00 PM" 875.00 1026.00 143.00 995.00 0.21 65.80 26.41 70.15 2.27 1.47 862.40 0.00
"9/4/2024 1:40:00 PM" 876.00 1083.00 170.90 1045.00 0.22 68.04 26.67 72.77 2.96 1.56 862.50 0.00
"9/4/2024 1:30:00 PM" 875.00 1055.00 139.10 1031.00 0.23 67.69 26.28 74.85 1.93 1.58 862.58 0.00
"9/4/2024 1:20:00 PM" 645.80 844.00 135.60 827.00 0.21 59.11 26.06 73.09 2.58 1.53 862.69 0.00
"9/4/2024 1:10:00 PM" 825.00 999.00 129.30 970.00 0.23 66.73 26.06 74.85 2.09 1.56 862.93 0.00
"9/4/2024 1:00:00 PM" 897.00 1058.00 118.80 1036.00 0.24 69.49 25.81 74.40 2.42 1.61 863.17 0.00
"9/4/2024 12:50:00 PM" 819.00 1012.00 128.80 991.00 0.23 67.46 25.63 75.79 2.50 1.59 863.35 0.00
"9/4/2024 12:40:00 PM" 822.00 996.00 119.20 976.00 0.23 66.20 25.68 74.93 2.91 1.55 863.65 0.00
"9/4/2024 12:30:00 PM" 776.10 963.00 135.20 948.00 0.23 64.83 25.73 78.51 1.72 1.58 863.99 0.00
"9/4/2024 12:20:00 PM" 654.10 887.00 164.70 869.00 0.21 61.19 25.65 76.69 1.71 1.56 864.22 0.00
"9/4/2024 12:10:00 PM" 564.90 815.00 180.30 803.00 0.20 57.30 25.58 78.42 2.02 1.57 864.37 0.00
"9/4/2024 12:00:00 PM" 691.30 891.00 158.50 883.00 0.21 60.94 25.51 76.79 0.86 1.56 864.52 0.00
"9/4/2024 11:50:00 AM" 778.90 964.00 150.30 955.00 0.22 63.98 24.90 78.18 1.95 1.57 864.69 0.00
"9/4/2024 11:40:00 AM" 757.60 953.00 166.90 942.00 0.21 62.89 24.35 80.80 1.24 1.58 864.90 0.00
"9/4/2024 11:30:00 AM" 585.60 825.00 197.40 823.00 0.19 57.14 24.71 81.00 2.29 1.57 865.09 0.00
"9/4/2024 11:20:00 AM" 639.90 858.00 184.80 861.00 0.19 57.77 24.64 79.83 1.95 1.58 865.25 0.00
"9/4/2024 11:10:00 AM" 770.40 927.00 167.50 928.00 0.19 60.60 24.52 79.52 2.13 1.55 865.30 0.00
"9/4/2024 11:00:00 AM" 767.20 909.00 162.60 913.00 0.18 58.91 24.41 81.40 1.54 1.57 865.51 0.00
"9/4/2024 10:50:00 AM" 630.00 770.80 159.20 777.30 0.16 52.45 24.48 80.60 1.89 1.56 865.64 0.00
"9/4/2024 10:40:00 AM" 717.70 818.00 152.30 825.00 0.16 53.48 24.28 81.20 1.79 1.57 865.69 0.00
"9/4/2024 10:30:00 AM" 715.20 789.00 144.30 798.30 0.15 51.46 24.15 81.80 1.77 1.55 865.63 0.00
"9/4/2024 10:20:00 AM" 724.30 776.10 143.50 785.30 0.14 50.00 23.58 85.10 1.60 1.56 865.65 0.00
"9/4/2024 10:10:00 AM" 729.80 768.30 149.30 778.90 0.13 48.53 23.77 84.00 1.93 1.55 865.69 0.00
"9/4/2024 10:00:00 AM" 711.60 728.60 147.10 739.20 0.12 45.77 23.45 87.00 1.83 1.57 865.75 0.00
"9/4/2024 9:50:00 AM" 738.50 721.60 143.80 733.00 0.11 44.77 23.46 89.00 1.06 1.56 865.81 0.00
"9/4/2024 9:40:00 AM" 719.50 686.40 142.40 699.40 0.10 42.09 22.95 87.90 1.62 1.58 865.85 0.00
"9/4/2024 9:30:00 AM" 693.70 647.20 140.80 658.40 0.09 39.33 22.96 91.00 2.11 1.56 865.78 0.00
"9/4/2024 9:20:00 AM" 679.60 595.80 128.10 607.60 0.08 36.23 23.59 84.50 1.01 175.70 865.76 0.00
"9/4/2024 9:10:00 AM" 663.10 554.90 122.80 565.70 0.07 33.60 23.46 84.60 1.28 108.40 865.69 0.00
"9/4/2024 9:00:00 AM" 724.20 538.50 120.20 549.50 0.06 31.87 23.14 85.90 1.46 178.70 865.64 0.00
"9/4/2024 8:50:00 AM" 806.00 505.30 126.30 514.40 0.06 29.25 22.96 89.30 1.99 80.60 865.66 0.00
"9/4/2024 8:40:00 AM" 698.70 486.70 142.70 493.40 0.05 27.23 22.76 89.90 1.39 165.70 865.53 0.00
"9/4/2024 8:30:00 AM" 606.80 422.00 116.60 430.50 0.04 23.88 22.04 90.60 1.21 151.30 865.34 0.00
"9/4/2024 8:20:00 AM" 570.00 376.40 108.40 382.90 0.03 21.37 21.78 89.90 1.19 41.73 865.29 0.00
"9/4/2024 8:10:00 AM" 437.00 319.30 116.00 323.50 0.03 18.37 21.37 100.00 0.83 107.50 865.18 0.00
"9/4/2024 8:00:00 AM" 312.10 261.30 111.60 259.60 0.02 15.31 21.33 100.00 0.07 25.69 864.96 0.00
"9/4/2024 7:50:00 AM" 373.00 259.10 101.00 256.90 0.02 13.50 20.87 100.00 0.00 10.55 864.80 0.00
"9/4/2024 7:40:00 AM" 313.80 217.70 93.00 215.90 0.01 11.34 20.29 100.00 0.00 351.50 864.61 0.00
"9/4/2024 7:30:00 AM" 272.90 181.40 85.30 177.50 0.01 9.15 19.94 100.00 0.00 345.00 864.52 0.00
"9/4/2024 7:20:00 AM" 230.10 143.20 72.30 137.70 0.01 7.14 19.50 100.00 0.00 326.80 864.39 0.00
"9/4/2024 7:10:00 AM" 167.60 104.70 58.21 95.80 0.00 5.15 18.99 100.00 0.00 39.16 864.31 0.00
"9/4/2024 7:00:00 AM" 90.60 63.75 41.41 58.49 0.00 3.64 18.68 100.00 0.09 50.24 864.09 0.00
"9/4/2024 6:50:00 AM" 31.79 34.75 26.03 32.81 0.00 2.20 18.41 100.00 0.23 0.22 863.94 0.00
"9/4/2024 6:40:00 AM" 4.17 15.58 12.84 14.42 0.00 1.20 18.27 100.00 0.04 24.62 863.88 0.00
"9/4/2024 6:30:00 AM" 0.00 4.57 3.66 3.28 0.00 0.43 18.22 100.00 0.52 316.30 863.80 0.00
"9/4/2024 6:20:00 AM" 0.00 0.56 0.45 0.02 0.00 0.15 18.17 100.00 2.24 329.80 863.70 0.00
"9/4/2024 6:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.10 18.18 100.00 2.14 329.00 863.57 0.00
"9/4/2024 6:00:00 AM" 0.00 0.00 0.00 0.00 0.00 0.07 18.20 100.00 2.00 342.40 863.51 0.00
"9/4/2024 5:50:00 AM" 0.00 0.00 0.00 0.00 0.00 0.03 18.23 100.00 1.90 326.00 863.48 0.00
"9/4/2024 5:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.06 18.25 100.00 1.13 333.20 863.42 0.00
"9/4/2024 5:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.04 18.30 100.00 0.06 318.50 863.28 0.00
"9/4/2024 5:20:00 AM" 0.00 0.00 0.00 0.00 0.00 0.04 18.28 100.00 0.48 29.13 863.05 0.00
"9/4/2024 5:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.02 18.34 100.00 0.16 27.11 863.06 0.10
"9/4/2024 5:00:00 AM" 0.00 0.00 0.00 0.00 0.00 0.02 18.35 100.00 0.49 120.40 863.09 0.00
"9/4/2024 4:50:00 AM" 0.00 0.00 0.00 0.00 0.00 0.05 18.39 100.00 0.68 37.40 862.99 0.00
"9/4/2024 4:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.05 18.45 100.00 0.60 91.00 862.99 0.00
"9/4/2024 4:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.02 18.49 100.00 0.63 51.21 862.98 0.00
"9/4/2024 4:20:00 AM" 0.00 0.00 0.00 0.00 0.00 0.04 18.48 100.00 0.33 48.38 863.07 0.00
"9/4/2024 4:10:00 AM" 0.00 0.00 0.00 0.00 0.00 0.04 18.49 100.00 0.69 128.50 863.18 0.00
"9/4/2024 4:00:00 AM" 0.00 0.00 0.00 0.00 0.00 0.03 18.47 100.00 0.67 143.00 863.06 0.00
"9/4/2024 3:50:00 AM" 0.00 0.00 0.00 0.00 0.00 0.04 18.53 100.00 1.89 187.70 863.00 0.00
"9/4/2024 3:40:00 AM" 0.00 0.00 0.00 0.00 0.00 0.05 18.69 100.00 1.17 176.70 862.99 0.00
"9/4/2024 3:30:00 AM" 0.00 0.02 0.00 0.00 0.00 0.02 18.72 100.00 0.89 214.00 862.88 0.00
"9/4/2024 3:20:00 AM" 0.00 0.14 0.00 0.00 0.00 0.02 18.78 100.00 1.35 243.40 862.82 0.00
"9/4/2024 3:10:00 AM" 0.00 0.17 0.00 0.00 0.00 0.07 18.91 100.00 1.93 262.50 862.74 0.00
"9/4/2024 3:00:00 AM" 0.00 0.17 0.01 0.00 0.00 0.03 19.01 100.00 2.51 230.70 862.82 0.00
"9/4/2024 2:50:00 AM" 0.00 0.16 0.46 0.57 0.00 0.03 19.08 100.00 0.34 210.70 862.94 0.00
"9/4/2024 2:40:00 AM" 0.00 0.06 0.19 1.01 0.00 0.04 19.01 100.00 0.87 316.50 862.97 0.00
"9/4/2024 2:30:00 AM" 0.00 0.00 0.00 0.19 0.00 0.02 18.90 100.00 0.20 281.40 863.14 0.00
"9/4/2024 2:20:00 AM" 0.00 0.00 0.01 0.00 0.00 0.02 18.88 100.00 0.00 351.20 863.25 0.10
"9/4/2024 2:10:00 AM" 0.00 0.00 0.01 0.01 0.00 0.03 18.84 100.00 0.18 21.70 863.25 0.20
"9/4/2024 2:00:00 AM" 0.00 0.00 0.00 0.01 0.00 0.02 18.78 100.00 0.28 318.10 863.23 0.10
"9/4/2024 1:50:00 AM" 0.00 0.00 0.00 0.13 0.00 0.03 18.64 100.00 1.73 336.30 863.27 0.10
"9/4/2024 1:40:00 AM" 0.00 0.00 0.00 0.09 0.00 0.03 18.57 100.00 2.17 312.70 863.40 0.40
"9/4/2024 1:30:00 AM" 0.00 0.00 0.00 0.00 0.00 0.03 18.63 100.00 1.43 326.70 863.51 0.30
"9/4/2024 1:20:00 AM" 0.00 0.00 0.00 0.05 0.00 0.02 18.57 100.00 1.80 316.00 863.61 0.20
"9/4/2024 1:10:00 AM" 0.00 0.00 0.00 0.09 0.00 0.02 18.39 100.00 2.17 351.50 863.83 0.30
"9/4/2024 1:00:00 AM" 0.00 0.00 0.00 0.38 0.00 0.02 18.29 100.00 2.36 11.46 864.10 0.20
"9/4/2024 12:50:00 AM" 0.00 0.03 0.01 0.74 0.00 0.02 18.06 100.00 3.27 2.32 864.30 0.10
"9/4/2024 12:40:00 AM" 0.00 0.00 0.00 0.21 0.00 0.01 17.99 100.00 3.19 332.90 864.37 0.20
"9/4/2024 12:30:00 AM" 0.00 0.20 0.00 0.07 0.00 0.01 17.99 100.00 3.57 337.10 864.60 0.40
"9/4/2024 12:20:00 AM" 0.00 0.32 0.00 0.02 0.00 0.01 18.24 100.00 1.98 350.30 865.02 0.60
"9/4/2024 12:10:00 AM" 0.00 0.66 0.00 0.05 0.00 0.01 18.53 100.00 2.73 324.90 865.22 0.60
